TF	Target	EdgeWeight
G040	G065	0.0017338108
G083	G042	0.0017338062
G067	G094	0.0017337978
G050	G014	0.001733794
G071	G011	0.0017337865
G078	G012	0.0017337791
G095	G093	0.0017337374
G033	G025	0.0017337184
G065	G008	0.0017337137
G085	G082	0.0017337126
G017	G037	0.0017337014
G074	G097	0.0017336842
G034	G018	0.0017336471
G016	G096	0.0017336449
G062	G046	0.0017336449
G067	G016	0.0017336312
G014	G063	0.0017336179
G040	G051	0.0017336099
G078	G028	0.0017336089
G093	G052	0.0017335993
G089	G001	0.001733598
G066	G033	0.0017335924
G027	G090	0.0017335822
G088	G015	0.0017335814
G027	G074	0.0017335797
G015	G030	0.0017335594
G088	G097	0.0017335375
G086	G012	0.0017335142
G036	G047	0.0017335026
G047	G096	0.0017335
G099	G055	0.0017334922
G076	G097	0.0017334904
G080	G025	0.0017334505
G098	G089	0.0017334466
G042	G055	0.0017334217
G005	G013	0.0017334089
G058	G004	0.0017333467
G019	G033	0.0017333206
G002	G085	0.0017333196
G009	G002	0.0017333112
G058	G055	0.00173331
G056	G072	0.0017333091
G080	G035	0.0017333074
G021	G012	0.0017332857
G052	G060	0.0017332612
G054	G074	0.0017332274
G070	G051	0.0017332154
G094	G040	0.0017332135
G049	G085	0.0017332134
G038	G024	0.0017332055
G071	G073	0.0017331819
G011	G071	0.0017331749
G078	G052	0.0017331481
G071	G001	0.0017330606
G034	G041	0.0017330336
G099	G027	0.0017330182
G093	G096	0.0017329976
G094	G090	0.0017329832
G060	G073	0.0017329493
G022	G017	0.0017329156
G064	G085	0.0017328907
G013	G050	0.0017328269
G019	G084	0.0017327436
G068	G014	0.001732712
G020	G096	0.0017326709
G043	G098	0.0017326014
G059	G060	0.0017325926
G032	G071	0.0017325653
G004	G070	0.0017325607
G063	G043	0.0017325551
G067	G100	0.0017325518
G012	G031	0.0017325503
G047	G066	0.0017325124
G062	G061	0.001732494
G002	G045	0.0017324928
G058	G080	0.0017324713
G039	G074	0.0017324665
G089	G022	0.0017324258
G053	G096	0.0017324113
G003	G046	0.0017323602
G074	G049	0.0017323486
G087	G072	0.0017323265
G054	G067	0.001732325
G036	G070	0.0017323145
G045	G097	0.0017322899
G045	G057	0.0017322865
G091	G008	0.0017322082
G060	G055	0.0017321963
G086	G035	0.0017321961
G007	G082	0.0017321545
G023	G091	0.0017321202
G095	G071	0.0017321081
G081	G062	0.0017320985
G064	G044	0.0017320502
G016	G062	0.0017320501
G076	G092	0.0017319684
G047	G072	0.0017319574
G099	G023	0.0017319344
G071	G020	0.0017319313
G033	G075	0.0017319301
G004	G030	0.0017319219
G097	G048	0.0017318204
G025	G080	0.0017317727
G034	G061	0.0017317709
G024	G017	0.0017317618
G004	G081	0.0017317614
G049	G059	0.0017317493
G077	G037	0.0017317418
G090	G057	0.0017317296
G028	G025	0.0017317287
G076	G032	0.0017317221
G041	G062	0.0017317153
G039	G094	0.0017317146
G040	G033	0.0017316928
G069	G014	0.0017316925
G026	G075	0.0017316759
G100	G064	0.0017316733
G030	G009	0.0017316502
G088	G044	0.0017315861
G024	G030	0.0017315538
G024	G037	0.0017314972
G058	G044	0.0017314748
G011	G077	0.0017314645
G067	G049	0.0017314538
G071	G099	0.0017314386
G093	G092	0.0017313934
G043	G072	0.0017313855
G052	G070	0.001731362
G089	G025	0.0017313594
G015	G048	0.0017313331
G078	G043	0.0017313168
G024	G047	0.0017313102
G085	G055	0.0017312694
G003	G014	0.0017312465
G003	G042	0.0017312282
G060	G064	0.0017311871
G051	G094	0.0017311852
G072	G052	0.0017311599
G031	G085	0.0017311475
G088	G034	0.0017311429
G083	G046	0.0017310254
G095	G064	0.0017309908
G086	G056	0.0017309733
G097	G074	0.0017309604
G071	G008	0.0017309285
G023	G093	0.0017307616
G100	G059	0.001730749
G021	G096	0.0017306965
G022	G077	0.0017306877
G088	G093	0.0017306876
G041	G005	0.0017306779
G078	G033	0.0017306725
G063	G093	0.0017306557
G089	G005	0.0017306496
G079	G019	0.0017306071
G044	G063	0.0017305628
G054	G009	0.0017305178
G043	G084	0.0017304944
G088	G020	0.0017304728
G015	G051	0.0017304627
G073	G062	0.0017304447
G036	G085	0.0017304177
G024	G013	0.0017304174
G017	G008	0.0017304017
G023	G100	0.0017303409
G092	G053	0.00173033
G086	G019	0.0017303168
G092	G022	0.0017302792
G033	G018	0.0017302774
G065	G046	0.0017302685
G002	G007	0.0017302177
G027	G094	0.0017301507
G079	G005	0.0017301413
G073	G085	0.0017301004
G031	G023	0.0017300972
G024	G053	0.001730093
G036	G071	0.0017300859
G007	G079	0.0017300645
G100	G005	0.0017300023
G042	G048	0.0017299573
G096	G074	0.0017299479
G071	G100	0.001729938
G073	G028	0.0017299119
G067	G045	0.001729894
G037	G050	0.0017298722
G097	G094	0.0017298579
G040	G018	0.0017298493
G017	G058	0.0017298409
G026	G023	0.0017298356
G068	G049	0.0017298242
G039	G057	0.001729819
G084	G032	0.0017298098
G089	G046	0.0017298083
G099	G096	0.0017297891
G026	G012	0.0017297687
G035	G019	0.0017297674
G062	G060	0.0017297517
G026	G060	0.001729748
G069	G034	0.0017297431
G006	G043	0.0017297358
G029	G064	0.0017297269
G002	G079	0.0017297067
G055	G062	0.0017296732
G094	G075	0.0017296583
G083	G001	0.001729596
G004	G054	0.00172959
G039	G035	0.0017295793
G038	G082	0.0017295562
G016	G081	0.0017295332
G045	G061	0.0017295203
G010	G036	0.0017294926
G040	G050	0.0017294781
G043	G005	0.0017293943
G066	G088	0.0017293603
G020	G045	0.0017293408
G001	G034	0.0017293288
G065	G037	0.0017292843
G100	G030	0.0017292505
G020	G097	0.0017292429
G070	G079	0.0017292091
G039	G064	0.0017292029
G012	G055	0.0017291452
G064	G003	0.0017291377
G016	G029	0.0017290894
G055	G084	0.0017290863
G074	G080	0.0017290837
G001	G041	0.0017290608
G022	G090	0.0017290607
G075	G079	0.0017290544
G022	G055	0.0017290268
G095	G055	0.0017290043
G053	G063	0.0017290014
G056	G051	0.0017289683
G045	G052	0.0017289477
G001	G048	0.0017289398
G037	G029	0.0017289304
G079	G011	0.0017289225
G080	G100	0.0017289217
G021	G028	0.0017288513
G071	G046	0.0017288394
G026	G028	0.0017288156
G002	G064	0.0017288149
G047	G009	0.0017287387
G029	G038	0.0017287316
G061	G065	0.0017286869
G050	G024	0.0017286723
G046	G071	0.001728662
G045	G054	0.0017286596
G009	G069	0.0017286306
G058	G003	0.0017286293
G079	G087	0.0017286262
G019	G077	0.001728601
G032	G054	0.0017285668
G067	G051	0.0017285609
G031	G063	0.0017285603
G080	G087	0.0017285309
G069	G011	0.00172853
G062	G079	0.0017285211
G055	G060	0.0017285072
G094	G006	0.0017284787
G051	G082	0.0017284474
G027	G076	0.0017283848
G007	G005	0.0017283654
G019	G088	0.0017283206
G027	G011	0.0017283164
G041	G057	0.0017283147
G012	G048	0.0017283135
G032	G099	0.001728305
G080	G076	0.0017282955
G055	G089	0.0017282726
G027	G063	0.0017282522
G087	G013	0.0017281851
G055	G022	0.0017281849
G005	G077	0.0017281823
G027	G041	0.0017281115
G094	G036	0.0017281075
G095	G078	0.0017280886
G046	G057	0.0017279541
G061	G082	0.0017279179
G025	G098	0.001727896
G032	G037	0.0017278703
G020	G018	0.0017278647
G012	G086	0.0017278518
G071	G077	0.0017278501
G059	G075	0.0017278312
G042	G086	0.0017277674
G081	G008	0.0017277619
G040	G067	0.0017277459
G065	G060	0.001727742
G086	G064	0.0017277362
G018	G085	0.00172773
G072	G083	0.0017277122
G019	G045	0.0017276824
G001	G028	0.0017276584
G070	G040	0.0017276567
G005	G087	0.0017276524
G096	G084	0.0017276519
G012	G060	0.0017276477
G100	G016	0.001727647
G075	G016	0.001727635
G055	G037	0.0017275959
G026	G039	0.0017275697
G050	G031	0.0017275622
G025	G027	0.0017275454
G036	G092	0.0017274813
G029	G075	0.0017274366
G052	G080	0.0017273983
G001	G095	0.0017273702
G007	G026	0.0017273148
G026	G003	0.0017273093
G040	G089	0.0017273067
G097	G072	0.0017272609
G060	G039	0.0017272547
G004	G006	0.0017272542
G021	G091	0.0017272448
G067	G082	0.0017272264
G065	G006	0.0017272116
G086	G024	0.0017271898
G031	G002	0.00172717
G009	G090	0.0017271328
G042	G026	0.0017270924
G023	G081	0.0017270662
G074	G066	0.0017270575
G041	G075	0.001727053
G044	G003	0.0017270475
G006	G019	0.0017269746
G021	G075	0.001726947
G070	G068	0.0017269453
G015	G022	0.0017269442
G096	G031	0.0017269364
G030	G033	0.0017269115
G049	G095	0.0017268943
G002	G051	0.0017268792
G092	G100	0.0017268717
G067	G002	0.0017268544
G047	G038	0.0017268212
G069	G033	0.0017268199
G053	G028	0.0017268094
G027	G036	0.0017268003
G047	G036	0.0017267554
G041	G002	0.0017267441
G086	G038	0.0017267368
G014	G047	0.0017267191
G065	G098	0.001726701
G012	G030	0.0017266677
G001	G008	0.0017266673
G039	G097	0.0017266376
G005	G035	0.0017266253
G050	G007	0.0017266187
G003	G063	0.0017265904
G096	G022	0.0017265894
G047	G001	0.0017265884
G002	G063	0.0017265853
G066	G015	0.0017265656
G059	G027	0.0017265647
G034	G036	0.0017265076
G024	G026	0.0017265017
G025	G052	0.0017265013
G072	G068	0.0017265007
G066	G002	0.0017264896
G008	G056	0.0017264824
G082	G045	0.0017264672
G011	G066	0.0017264568
G027	G026	0.0017264497
G069	G029	0.0017264256
G051	G050	0.0017264159
G053	G030	0.0017263554
G066	G080	0.0017262922
G055	G034	0.0017262748
G023	G080	0.0017262615
G032	G036	0.0017261823
G071	G007	0.001726167
G068	G078	0.00172615
G023	G082	0.0017261376
G096	G042	0.0017261363
G061	G041	0.001726129
G052	G097	0.0017260815
G090	G018	0.0017260356
G083	G092	0.0017260348
G001	G056	0.001726004
G095	G003	0.0017259957
G069	G099	0.0017259929
G036	G040	0.0017259814
G079	G083	0.0017259779
G093	G021	0.001725958
G058	G049	0.0017259355
G003	G054	0.0017259103
G053	G066	0.0017258906
G051	G014	0.001725889
G059	G034	0.001725877
G023	G087	0.0017258766
G040	G032	0.0017258755
G040	G084	0.0017258144
G044	G069	0.0017258107
G100	G096	0.001725779
G014	G033	0.0017257732
G018	G073	0.0017257346
G035	G075	0.0017257283
G071	G041	0.0017257212
G069	G073	0.0017257106
G072	G061	0.0017256901
G082	G087	0.0017256812
G040	G091	0.0017256724
G086	G062	0.0017256376
G091	G014	0.0017256271
G072	G093	0.0017256155
G099	G034	0.0017256021
G039	G028	0.001725599
G100	G035	0.001725566
G059	G031	0.0017255641
G084	G017	0.0017254967
G066	G040	0.0017254681
G070	G091	0.0017254396
G085	G057	0.0017253998
G035	G007	0.0017253241
G018	G067	0.00172529
G018	G045	0.0017252823
G043	G076	0.0017252627
G008	G080	0.0017252604
G058	G017	0.001725254
G025	G086	0.0017252442
G022	G095	0.0017252349
G054	G028	0.0017251982
G028	G012	0.0017251947
G099	G057	0.0017251841
G070	G011	0.0017251763
G087	G018	0.0017251407
G046	G045	0.0017251114
G010	G058	0.0017251105
G084	G054	0.0017251007
G016	G064	0.001725082
G047	G014	0.001725049
G019	G091	0.0017250438
G099	G008	0.00172504
G086	G026	0.0017249591
G089	G080	0.0017249534
G094	G053	0.0017248885
G006	G033	0.001724888
G059	G037	0.0017248839
G040	G044	0.0017248703
G009	G032	0.0017248602
G056	G023	0.0017248432
G048	G078	0.0017247682
G060	G056	0.0017247675
G064	G069	0.0017247641
G015	G003	0.001724759
G078	G024	0.0017247442
G085	G004	0.0017247439
G012	G017	0.0017247392
G065	G072	0.0017247234
G080	G032	0.0017247179
G090	G033	0.0017247
G083	G053	0.0017245514
G022	G057	0.0017245461
G039	G050	0.001724445
G093	G014	0.0017244123
G057	G051	0.0017244109
G087	G062	0.0017244023
G089	G040	0.001724396
G087	G011	0.0017243932
G040	G038	0.0017243823
G062	G057	0.0017243425
G005	G097	0.0017243144
G075	G060	0.0017242614
G020	G075	0.0017242535
G027	G046	0.0017242515
G090	G095	0.0017241833
G046	G058	0.0017241352
G072	G022	0.0017240925
G088	G018	0.0017240575
G038	G041	0.0017240425
G021	G070	0.0017240248
G046	G067	0.0017239865
G060	G031	0.0017239779
G055	G018	0.0017239612
G025	G081	0.0017239533
G095	G080	0.0017239429
G062	G024	0.001723928
G006	G038	0.0017239191
G044	G072	0.0017239155
G014	G089	0.0017238689
G038	G086	0.00172386
G045	G030	0.0017238165
G020	G076	0.0017238086
G050	G033	0.0017237912
G010	G085	0.0017237536
G059	G051	0.0017237352
G077	G041	0.0017237095
G057	G097	0.0017236844
G043	G083	0.0017236823
G072	G013	0.0017236687
G097	G021	0.0017236668
G099	G040	0.0017236664
G042	G072	0.0017236589
G066	G095	0.0017236373
G064	G080	0.0017235916
G057	G084	0.001723565
G021	G074	0.0017235497
G019	G018	0.0017235333
G049	G035	0.0017235114
G027	G005	0.0017235033
G021	G022	0.0017234801
G092	G048	0.0017234562
G039	G055	0.0017234083
G045	G085	0.0017234058
G007	G033	0.0017233969
G059	G011	0.0017233741
G038	G069	0.001723356
G090	G089	0.0017233187
G005	G029	0.0017232908
G064	G036	0.0017232599
G045	G011	0.0017232299
G055	G015	0.0017232168
G074	G057	0.0017231448
G023	G056	0.001723124
G034	G039	0.0017231137
G025	G040	0.0017231099
G091	G054	0.0017230973
G072	G058	0.0017230954
G095	G052	0.0017230919
G011	G099	0.0017230891
G022	G058	0.0017229898
G073	G048	0.0017229813
G023	G062	0.001722969
G051	G024	0.0017229636
G048	G100	0.0017229539
G100	G043	0.0017229173
G025	G013	0.001722886
G012	G027	0.0017228671
G075	G011	0.0017228294
G008	G002	0.0017228242
G096	G026	0.0017227908
G010	G093	0.0017227865
G068	G074	0.0017227799
G099	G072	0.0017227724
G019	G096	0.0017227188
G020	G063	0.001722712
G029	G051	0.0017226973
G038	G023	0.0017226797
G021	G002	0.0017226775
G021	G099	0.0017226433
G083	G026	0.0017226129
G074	G024	0.0017225983
G031	G078	0.001722578
G018	G003	0.0017225376
G094	G097	0.0017225305
G082	G002	0.0017225285
G057	G072	0.0017225174
G033	G076	0.0017225096
G041	G051	0.0017225073
G045	G042	0.0017224827
G078	G086	0.0017224804
G021	G036	0.0017224478
G090	G086	0.0017224256
G094	G050	0.0017223912
G088	G042	0.0017223768
G030	G064	0.0017223677
G097	G077	0.001722346
G040	G086	0.0017223286
G031	G095	0.0017223209
G042	G032	0.0017222622
G049	G096	0.0017222363
G094	G049	0.0017221591
G009	G021	0.0017221255
G040	G083	0.0017220951
G017	G038	0.0017220855
G022	G029	0.0017220017
G092	G029	0.0017219917
G009	G074	0.0017219727
G096	G052	0.0017219724
G049	G081	0.0017219665
G004	G058	0.0017219477
G024	G035	0.0017219069
G066	G078	0.0017218972
G053	G047	0.0017218919
G061	G069	0.0017218787
G095	G086	0.0017218511
G079	G013	0.0017218491
G099	G014	0.0017218433
G025	G008	0.0017218221
G041	G048	0.0017217998
G092	G072	0.0017217629
G077	G096	0.001721749
G087	G020	0.0017217413
G047	G015	0.0017217254
G068	G018	0.0017217173
G083	G088	0.001721716
G100	G074	0.0017217109
G046	G047	0.0017217041
G085	G074	0.0017216093
G037	G074	0.0017215854
G070	G043	0.0017215705
G057	G096	0.00172155
G067	G092	0.0017215399
G053	G013	0.0017215385
G061	G049	0.0017215194
G028	G005	0.0017214977
G030	G060	0.001721496
G004	G067	0.0017214915
G079	G057	0.0017214832
G052	G028	0.0017214667
G030	G089	0.0017214649
G063	G056	0.0017214512
G098	G027	0.0017214201
G068	G100	0.0017214171
G017	G086	0.0017214068
G009	G025	0.0017213797
G023	G063	0.0017213603
G085	G034	0.0017213527
G087	G080	0.0017213366
G014	G010	0.001721313
G009	G067	0.0017213067
G039	G032	0.0017212955
G041	G016	0.0017212739
G093	G022	0.001721242
G052	G021	0.0017211967
G058	G015	0.0017211641
G052	G013	0.0017211151
G010	G081	0.0017211138
G002	G073	0.0017211072
G038	G048	0.0017210585
G047	G092	0.0017210514
G075	G023	0.0017210424
G089	G050	0.0017210416
G035	G057	0.001721002
G016	G061	0.0017209969
G028	G010	0.001720992
G072	G091	0.0017209788
G073	G086	0.0017209515
G011	G025	0.0017209452
G051	G035	0.0017209448
G030	G008	0.0017209273
G080	G056	0.0017208968
G046	G052	0.0017208891
G063	G047	0.0017208683
G054	G075	0.0017208548
G040	G081	0.0017208247
G094	G047	0.0017208187
G067	G054	0.0017207774
G049	G030	0.001720684
G001	G068	0.001720679
G001	G026	0.001720675
G054	G071	0.0017206497
G091	G015	0.001720639
G006	G028	0.0017206226
G016	G035	0.0017206209
G079	G073	0.001720598
G043	G087	0.0017205807
G055	G059	0.0017205278
G018	G048	0.0017205193
G025	G076	0.0017205178
G074	G094	0.0017205053
G032	G051	0.0017204996
G040	G035	0.0017204551
G009	G015	0.0017204239
G079	G014	0.0017204211
G044	G084	0.0017204101
G039	G083	0.0017204091
G055	G041	0.0017204039
G098	G062	0.0017203975
G045	G023	0.0017203536
G067	G036	0.0017202847
G034	G032	0.0017202817
G008	G058	0.0017202317
G070	G041	0.0017202215
G083	G020	0.0017202069
G073	G098	0.0017201595
G072	G064	0.0017201549
G035	G025	0.0017201519
G058	G081	0.0017201323
G060	G011	0.0017201251
G051	G068	0.0017201221
G018	G037	0.001720112
G060	G053	0.0017201091
G017	G063	0.0017199724
G026	G009	0.0017199677
G018	G058	0.0017199636
G024	G089	0.0017199633
G098	G039	0.0017199357
G038	G005	0.0017199273
G031	G036	0.0017199198
G034	G068	0.0017199155
G060	G085	0.0017199039
G007	G048	0.0017198898
G082	G074	0.0017198853
G029	G073	0.0017198808
G059	G087	0.0017198724
G051	G015	0.0017198671
G001	G040	0.0017198095
G038	G053	0.001719769
G027	G098	0.0017197673
G038	G051	0.0017197639
G003	G001	0.0017197579
G036	G003	0.0017196765
G027	G048	0.0017196601
G086	G021	0.0017196316
G062	G098	0.0017196268
G099	G068	0.0017195786
G095	G048	0.0017195693
G097	G063	0.0017195434
G039	G085	0.0017194884
G018	G021	0.0017194729
G009	G023	0.0017194317
G064	G015	0.0017193906
G068	G056	0.001719381
G036	G098	0.0017193053
G094	G068	0.0017192853
G023	G074	0.0017192849
G015	G094	0.0017192642
G076	G083	0.0017192259
G078	G092	0.0017191976
G060	G052	0.0017191701
G066	G009	0.0017191701
G069	G001	0.0017191614
G086	G081	0.0017191267
G012	G037	0.001719119
G042	G100	0.0017190916
G038	G061	0.001719069
G016	G044	0.0017190194
G046	G025	0.0017190096
G027	G007	0.0017190067
G057	G052	0.0017189503
G047	G083	0.0017189195
G096	G099	0.0017188024
G040	G068	0.00171878
G038	G021	0.0017187721
G058	G039	0.0017186948
G030	G095	0.0017186943
G066	G005	0.0017186878
G007	G095	0.0017186344
G031	G015	0.0017186312
G020	G082	0.0017186286
G044	G097	0.0017186269
G086	G052	0.0017185796
G027	G023	0.0017185691
G036	G074	0.0017185345
G096	G073	0.0017185207
G081	G034	0.001718464
G036	G060	0.0017184492
G058	G052	0.0017184326
G069	G039	0.0017184113
G012	G008	0.0017183677
G078	G068	0.0017183351
G058	G083	0.0017183278
G086	G077	0.0017183082
G039	G016	0.0017183035
G100	G021	0.001718298
G075	G035	0.0017182236
G056	G048	0.0017181836
G072	G006	0.0017181729
G094	G060	0.0017181698
G092	G019	0.0017181184
G017	G042	0.0017181111
G040	G029	0.001718058
G031	G038	0.0017180042
G037	G077	0.0017180034
G028	G016	0.0017179856
G001	G051	0.0017179818
G059	G040	0.0017179628
G018	G064	0.0017179113
G062	G063	0.0017178832
G098	G097	0.0017178522
G031	G052	0.0017178298
G094	G088	0.0017178084
G042	G039	0.0017178076
G017	G075	0.0017177903
G029	G047	0.0017177683
G030	G021	0.0017177633
G032	G100	0.0017177578
G028	G062	0.0017177223
G098	G078	0.0017177155
G069	G068	0.0017176701
G098	G100	0.0017176608
G019	G083	0.0017176573
G024	G064	0.0017176395
G007	G093	0.0017176187
G078	G036	0.0017175643
G033	G098	0.0017175624
G046	G073	0.0017175081
G094	G022	0.0017175018
G030	G015	0.0017174754
G010	G028	0.0017174463
G085	G011	0.001717438
G083	G055	0.001717422
G056	G080	0.0017173461
G098	G040	0.0017173231
G004	G009	0.0017173175
G056	G088	0.0017172804
G082	G040	0.0017172751
G012	G044	0.0017172737
G042	G023	0.0017172617
G012	G023	0.0017172449
G082	G041	0.0017172409
G078	G022	0.0017172394
G079	G092	0.0017172373
G015	G004	0.0017172036
G001	G038	0.0017171429
G012	G077	0.0017171369
G060	G080	0.0017171124
G028	G088	0.0017170842
G015	G046	0.0017170707
G074	G056	0.0017170493
G095	G081	0.0017170447
G012	G045	0.001716952
G028	G061	0.0017169332
G064	G038	0.001716932
G067	G011	0.0017169317
G041	G082	0.001716927
G027	G033	0.0017169132
G051	G075	0.0017169061
G076	G051	0.0017168367
G074	G075	0.0017168213
G026	G078	0.0017168182
G086	G065	0.0017167738
G075	G027	0.0017167593
G021	G095	0.0017167494
G003	G030	0.0017167344
G038	G019	0.0017167253
G019	G053	0.001716717
G018	G001	0.0017166992
G080	G070	0.0017166872
G013	G056	0.0017166837
G073	G057	0.0017166586
G050	G037	0.0017166493
G058	G029	0.0017166284
G040	G057	0.0017166077
G096	G044	0.0017165894
G041	G096	0.0017165724
G081	G028	0.0017165509
G069	G081	0.0017164897
G055	G066	0.0017164655
G026	G019	0.0017163992
G078	G055	0.0017163156
G070	G016	0.0017163127
G060	G087	0.0017163098
G032	G015	0.001716292
G053	G025	0.0017162648
G013	G091	0.0017162602
G076	G036	0.0017162522
G046	G093	0.0017162366
G014	G068	0.0017162071
G028	G050	0.0017161963
G011	G050	0.0017161962
G033	G011	0.0017161863
G055	G079	0.001716134
G021	G063	0.0017161326
G067	G015	0.0017161163
G059	G003	0.0017161106
G012	G047	0.0017160744
G018	G097	0.0017160687
G047	G007	0.0017160655
G084	G077	0.0017160503
G066	G081	0.0017160454
G011	G060	0.0017160436
G020	G085	0.0017160319
G001	G097	0.0017159994
G022	G053	0.0017159693
G048	G081	0.0017159685
G093	G017	0.0017158822
G077	G062	0.0017158679
G057	G049	0.0017158552
G062	G077	0.0017158397
G084	G069	0.0017158262
G059	G008	0.0017158118
G084	G039	0.0017158109
G029	G026	0.001715804
G062	G023	0.0017157994
G051	G036	0.0017157402
G021	G048	0.0017156616
G085	G032	0.0017156532
G045	G036	0.0017156282
G017	G083	0.0017155518
G044	G095	0.0017155419
G037	G071	0.001715541
G047	G050	0.0017155387
G051	G005	0.0017155233
G069	G066	0.0017155068
G029	G090	0.0017154501
G031	G094	0.0017154218
G016	G069	0.0017153736
G017	G076	0.0017153636
G046	G087	0.0017153604
G041	G061	0.0017153464
G071	G086	0.0017153372
G026	G035	0.0017153089
G042	G092	0.0017152881
G032	G039	0.001715265
G083	G057	0.0017152397
G086	G087	0.0017152372
G050	G060	0.0017152244
G065	G059	0.0017152205
G046	G095	0.0017151886
G037	G072	0.0017151723
G023	G099	0.0017151701
G069	G022	0.0017151699
G048	G098	0.0017151383
G011	G023	0.0017151304
G037	G064	0.0017150487
G035	G042	0.0017150036
G064	G070	0.0017149649
G010	G020	0.001714921
G026	G031	0.0017149189
G028	G046	0.0017149117
G024	G094	0.0017148423
G085	G083	0.0017148328
G031	G069	0.0017148327
G019	G058	0.0017147816
G021	G016	0.001714755
G033	G068	0.0017147509
G078	G039	0.0017147386
G075	G002	0.0017146918
G059	G077	0.0017146907
G055	G042	0.0017146715
G053	G050	0.0017146388
G085	G096	0.0017146253
G032	G064	0.0017146197
G092	G001	0.0017145682
G007	G021	0.0017145677
G047	G058	0.0017145574
G046	G022	0.001714545
G087	G066	0.0017145055
G044	G071	0.0017145014
G043	G018	0.0017144999
G052	G006	0.0017144749
G006	G100	0.001714437
G022	G031	0.0017143833
G046	G036	0.0017143778
G100	G088	0.0017143697
G089	G061	0.0017143098
G097	G014	0.0017143051
G084	G005	0.0017142969
G080	G012	0.0017142852
G051	G042	0.0017142638
G038	G054	0.0017142398
G095	G051	0.0017142206
G074	G090	0.0017142069
G025	G085	0.0017142011
G001	G031	0.0017141715
G099	G047	0.0017141348
G004	G064	0.001714125
G010	G009	0.0017141098
G012	G083	0.0017141075
G044	G076	0.0017141054
G047	G085	0.0017140623
G074	G027	0.0017140568
G087	G079	0.0017140562
G010	G055	0.0017140371
G039	G004	0.001714014
G079	G067	0.001713986
G075	G055	0.0017139746
G068	G019	0.0017139384
G013	G070	0.0017139355
G077	G040	0.0017139338
G025	G015	0.0017138419
G006	G098	0.0017138277
G019	G040	0.0017138022
G004	G097	0.0017138004
G004	G010	0.0017137548
G005	G059	0.0017137524
G023	G098	0.00171373
G085	G080	0.0017136999
G048	G043	0.0017136988
G001	G007	0.0017136954
G062	G069	0.0017136687
G079	G070	0.0017136337
G010	G022	0.0017135793
G022	G010	0.0017135789
G082	G006	0.0017135753
G051	G091	0.0017135715
G079	G032	0.0017135642
G039	G076	0.0017135524
G046	G037	0.0017135494
G015	G041	0.0017135488
G063	G098	0.0017135425
G036	G054	0.0017134857
G018	G059	0.0017134515
G007	G038	0.001713436
G067	G098	0.0017133887
G095	G029	0.0017133551
G057	G005	0.0017132767
G034	G006	0.0017132512
G093	G002	0.0017132468
G013	G065	0.0017132447
G036	G049	0.0017132432
G014	G077	0.0017132227
G024	G099	0.0017131817
G068	G024	0.0017131788
G015	G092	0.0017131513
G028	G094	0.0017131502
G001	G064	0.001713121
G064	G048	0.0017131194
G019	G014	0.0017130844
G094	G018	0.001713073
G089	G083	0.0017130707
G041	G064	0.0017130622
G010	G041	0.0017130618
G019	G067	0.001713057
G042	G002	0.0017130523
G088	G053	0.0017130298
G034	G033	0.0017129834
G086	G094	0.0017129726
G051	G067	0.0017129657
G086	G072	0.0017129355
G055	G007	0.0017129232
G031	G080	0.0017129122
G023	G051	0.0017129107
G045	G004	0.0017129007
G084	G072	0.0017128875
G041	G039	0.00171288
G029	G011	0.0017128768
G021	G052	0.0017128526
G033	G055	0.0017128144
G040	G099	0.0017128017
G007	G059	0.0017127782
G085	G062	0.0017127249
G046	G089	0.0017127122
G038	G066	0.0017126896
G047	G037	0.0017126866
G065	G020	0.0017126725
G043	G099	0.0017126627
G030	G048	0.0017126107
G063	G046	0.001712531
G081	G060	0.0017124972
G028	G033	0.0017124899
G028	G091	0.0017124709
G093	G083	0.001712465
G092	G058	0.0017124553
G011	G062	0.0017124374
G005	G083	0.0017123951
G044	G066	0.001712385
G071	G057	0.0017123433
G029	G095	0.0017123059
G042	G061	0.0017123008
G007	G024	0.0017122357
G007	G035	0.0017122189
G032	G075	0.0017122149
G055	G068	0.0017121937
G018	G077	0.0017121863
G071	G058	0.0017121778
G054	G076	0.0017121768
G008	G077	0.001712174
G074	G008	0.0017121455
G051	G039	0.0017121439
G008	G067	0.0017120963
G041	G001	0.0017119981
G020	G006	0.0017119749
G026	G081	0.0017119258
G037	G083	0.0017119251
G039	G034	0.0017118559
G006	G044	0.0017118498
G057	G013	0.0017118227
G094	G063	0.0017117938
G071	G067	0.0017117754
G074	G092	0.0017117725
G003	G073	0.001711744
G015	G044	0.0017117404
G022	G044	0.0017117268
G045	G100	0.0017117251
G017	G081	0.0017117142
G033	G070	0.0017117106
G057	G094	0.0017116783
G057	G002	0.0017116746
G014	G086	0.0017116165
G049	G041	0.0017116085
G073	G095	0.0017115929
G085	G061	0.0017115767
G027	G083	0.0017115005
G100	G006	0.0017114972
G095	G065	0.0017114773
G059	G084	0.0017114714
G096	G033	0.0017114661
G044	G017	0.0017114618
G061	G045	0.0017114169
G099	G001	0.001711336
G065	G097	0.0017113215
G037	G044	0.0017113205
G028	G083	0.0017113121
G052	G015	0.0017113074
G025	G099	0.0017112826
G060	G032	0.0017112703
G018	G011	0.0017112603
G013	G030	0.0017112548
G089	G079	0.0017112301
G075	G058	0.0017112275
