TF	Target	EdgeWeight
G073	G083	0.0017253668
G005	G042	0.0017253382
G037	G093	0.0017253254
G028	G069	0.0017253226
G094	G022	0.0017253205
G090	G040	0.0017253148
G018	G030	0.001725313
G021	G045	0.001725262
G034	G031	0.001725232
G088	G031	0.0017251987
G050	G067	0.0017251961
G097	G027	0.0017251851
G011	G071	0.0017251644
G004	G055	0.0017251598
G024	G040	0.0017251547
G094	G054	0.0017251545
G050	G065	0.0017251539
G095	G017	0.0017251372
G066	G015	0.0017251265
G084	G040	0.0017250497
G037	G068	0.0017250157
G012	G091	0.0017249917
G055	G083	0.0017249886
G030	G082	0.0017249222
G097	G076	0.001724902
G092	G071	0.0017248808
G030	G086	0.0017248668
G092	G004	0.0017248559
G063	G083	0.0017248223
G074	G027	0.0017247882
G011	G057	0.0017247705
G003	G020	0.0017247678
G085	G063	0.0017247502
G070	G012	0.001724741
G013	G026	0.0017247101
G096	G056	0.0017246885
G068	G047	0.0017246867
G013	G068	0.001724673
G056	G034	0.0017246719
G049	G039	0.0017246479
G081	G049	0.001724629
G061	G016	0.0017245861
G096	G076	0.0017245276
G088	G042	0.0017245015
G034	G004	0.0017244844
G005	G054	0.0017244654
G053	G062	0.0017244406
G050	G098	0.0017243933
G032	G018	0.0017243876
G037	G092	0.0017243657
G025	G096	0.0017243469
G054	G003	0.0017243144
G033	G030	0.001724258
G031	G036	0.0017241323
G080	G043	0.0017241215
G087	G024	0.0017241214
G053	G074	0.0017241202
G062	G026	0.0017241188
G082	G099	0.0017241172
G060	G012	0.0017240889
G033	G080	0.001724086
G020	G030	0.0017240847
G056	G042	0.0017240644
G086	G045	0.001724055
G098	G052	0.0017240449
G048	G052	0.0017240227
G065	G098	0.001724001
G048	G095	0.001723992
G100	G011	0.0017239742
G094	G042	0.0017239575
G017	G078	0.0017238582
G088	G023	0.0017238517
G016	G039	0.0017238249
G047	G078	0.0017238199
G076	G075	0.001723811
G016	G055	0.0017238089
G013	G034	0.0017237972
G020	G035	0.0017237789
G067	G096	0.0017237565
G070	G022	0.0017237096
G041	G040	0.0017236186
G002	G009	0.001723614
G042	G086	0.00172361
G033	G066	0.0017236016
G077	G091	0.001723572
G058	G030	0.0017235556
G017	G085	0.0017235146
G026	G012	0.0017235092
G083	G061	0.0017234876
G098	G017	0.0017234521
G009	G058	0.0017234386
G015	G010	0.0017234307
G044	G074	0.0017234226
G083	G055	0.0017234127
G016	G086	0.0017234109
G007	G038	0.0017233666
G028	G011	0.0017233513
G018	G058	0.0017233508
G064	G040	0.0017233299
G084	G057	0.0017233023
G068	G015	0.0017232894
G088	G044	0.0017232855
G064	G077	0.0017232675
G038	G071	0.0017232645
G063	G089	0.001723246
G061	G011	0.0017232334
G030	G087	0.0017232312
G057	G053	0.00172323
G034	G032	0.0017231883
G095	G084	0.0017231868
G082	G068	0.001723121
G092	G034	0.0017231004
G024	G075	0.0017230562
G059	G065	0.0017230519
G066	G001	0.001723039
G051	G075	0.00172302
G093	G014	0.0017230129
G013	G012	0.0017230128
G093	G007	0.0017229964
G066	G019	0.0017229888
G072	G078	0.0017229827
G038	G067	0.001722971
G012	G072	0.0017229678
G039	G062	0.0017229618
G093	G061	0.00172295
G033	G009	0.001722947
G081	G047	0.0017229108
G059	G009	0.0017229083
G090	G011	0.0017228894
G057	G017	0.0017228369
G085	G031	0.0017228167
G070	G072	0.0017228026
G037	G023	0.0017228026
G086	G023	0.0017227994
G057	G025	0.0017227936
G091	G018	0.0017227451
G024	G100	0.0017227005
G073	G002	0.0017226842
G080	G073	0.0017226826
G055	G014	0.0017226825
G079	G033	0.0017226706
G084	G064	0.0017226336
G007	G096	0.0017226246
G004	G054	0.0017226196
G017	G070	0.0017226118
G038	G023	0.0017226019
G002	G066	0.001722534
G085	G024	0.0017224845
G077	G098	0.0017224434
G080	G026	0.0017224415
G033	G083	0.0017224388
G024	G022	0.0017224249
G038	G090	0.0017224236
G055	G081	0.0017224229
G053	G060	0.0017224184
G043	G011	0.00172239
G047	G007	0.0017223659
G007	G093	0.0017223646
G026	G050	0.0017223349
G040	G100	0.0017223333
G087	G036	0.0017222895
G055	G077	0.0017222826
G014	G005	0.0017222775
G056	G045	0.0017222629
G094	G021	0.0017222456
G077	G032	0.0017222221
G062	G081	0.0017222011
G082	G042	0.0017221489
G027	G006	0.0017221369
G008	G021	0.0017221132
G022	G003	0.0017221002
G087	G010	0.0017220743
G028	G083	0.0017220569
G076	G016	0.0017220547
G022	G079	0.0017220097
G062	G068	0.0017219484
G031	G074	0.0017219264
G036	G019	0.0017219136
G040	G008	0.0017218753
G046	G009	0.0017218387
G080	G068	0.0017218324
G062	G031	0.0017218235
G076	G018	0.0017218055
G072	G011	0.0017218053
G072	G050	0.001721741
G055	G015	0.0017217213
G072	G099	0.0017217178
G031	G090	0.0017216923
G037	G028	0.0017216698
G023	G020	0.0017216499
G020	G054	0.0017216417
G049	G057	0.001721641
G075	G045	0.0017216404
G003	G060	0.0017216343
G099	G021	0.0017215585
G047	G093	0.0017215407
G060	G010	0.0017214497
G052	G078	0.0017214471
G082	G100	0.0017213727
G029	G023	0.0017213614
G092	G058	0.001721358
G053	G084	0.0017213374
G027	G100	0.001721309
G044	G050	0.0017212679
G021	G026	0.0017212441
G001	G017	0.0017212399
G075	G090	0.0017212309
G063	G013	0.0017212296
G049	G007	0.0017212112
G074	G051	0.0017212103
G072	G010	0.0017211924
G056	G016	0.0017211371
G073	G061	0.0017211166
G006	G062	0.0017211044
G021	G058	0.0017210612
G098	G073	0.001721055
G091	G059	0.0017210246
G098	G071	0.0017209784
G059	G043	0.0017209011
G036	G006	0.0017208958
G098	G012	0.001720863
G084	G019	0.0017208422
G077	G062	0.0017208306
G094	G004	0.0017208306
G006	G048	0.0017208136
G020	G005	0.0017207863
G058	G040	0.001720779
G079	G042	0.0017207335
G020	G056	0.0017207206
G079	G048	0.0017206724
G020	G098	0.0017206554
G091	G036	0.0017206459
G012	G013	0.0017206322
G030	G008	0.0017206096
G027	G069	0.0017205905
G046	G039	0.0017205651
G017	G099	0.0017205358
G090	G081	0.0017205314
G091	G065	0.0017205267
G006	G050	0.0017205045
G053	G007	0.0017204972
G046	G029	0.0017204848
G040	G074	0.0017204813
G052	G057	0.0017204705
G018	G098	0.0017204583
G069	G011	0.0017204116
G043	G062	0.0017204076
G061	G060	0.001720358
G047	G029	0.0017203519
G063	G099	0.0017203493
G017	G079	0.0017203348
G047	G090	0.0017203264
G034	G095	0.0017202923
G056	G006	0.0017202802
G099	G052	0.0017202776
G025	G014	0.0017202559
G084	G077	0.001720251
G063	G049	0.0017202136
G068	G091	0.0017201965
G049	G080	0.0017201775
G098	G032	0.0017201507
G004	G073	0.0017201256
G099	G033	0.0017201197
G048	G018	0.0017201196
G043	G056	0.0017201185
G070	G011	0.0017201153
G048	G017	0.0017201016
G066	G068	0.0017200761
G062	G007	0.0017199842
G050	G059	0.0017199307
G064	G012	0.0017199033
G002	G045	0.0017198925
G046	G011	0.0017198732
G018	G055	0.0017198724
G032	G070	0.0017198687
G067	G027	0.0017198639
G075	G032	0.0017198635
G084	G065	0.0017198517
G054	G050	0.0017198417
G056	G078	0.0017198279
G036	G003	0.001719807
G088	G019	0.0017198015
G047	G020	0.0017197997
G064	G011	0.0017197974
G017	G018	0.0017197765
G038	G066	0.0017197712
G084	G048	0.0017197585
G088	G018	0.0017196196
G082	G038	0.001719609
G057	G069	0.0017196065
G099	G049	0.0017195765
G073	G006	0.0017195586
G066	G042	0.001719533
G002	G099	0.0017195027
G050	G073	0.0017194583
G036	G069	0.001719429
G033	G021	0.0017194274
G081	G090	0.0017194271
G074	G013	0.001719427
G074	G068	0.0017193897
G100	G042	0.0017193488
G010	G006	0.0017193488
G054	G068	0.001719321
G007	G060	0.0017193138
G076	G027	0.0017193137
G052	G042	0.0017193028
G045	G037	0.0017192711
G086	G098	0.0017192339
G079	G026	0.0017192253
G044	G028	0.0017192053
G087	G008	0.0017192028
G090	G094	0.0017191954
G096	G062	0.0017191917
G049	G055	0.0017191586
G070	G027	0.0017191395
G037	G098	0.0017191096
G017	G065	0.0017191038
G046	G096	0.0017190404
G091	G028	0.001719009
G053	G096	0.0017189622
G085	G019	0.0017189528
G046	G052	0.0017189415
G074	G061	0.001718916
G049	G091	0.0017188882
G072	G082	0.0017188806
G094	G093	0.0017188652
G045	G099	0.0017188274
G059	G035	0.0017188095
G085	G041	0.0017187693
G008	G054	0.0017187648
G013	G047	0.0017186758
G018	G099	0.0017186576
G012	G017	0.0017186225
G044	G082	0.0017186083
G064	G068	0.0017185762
G030	G075	0.0017185744
G070	G049	0.0017185574
G070	G024	0.0017185538
G012	G074	0.001718553
G057	G041	0.0017185429
G011	G009	0.0017185317
G074	G019	0.0017185087
G071	G040	0.0017184961
G037	G057	0.0017184851
G024	G079	0.0017184524
G004	G072	0.001718446
G072	G097	0.0017184374
G017	G067	0.001718434
G001	G089	0.0017184042
G018	G083	0.0017183973
G012	G009	0.0017183893
G065	G031	0.0017183851
G064	G073	0.0017183565
G047	G067	0.0017183523
G044	G070	0.0017183449
G055	G045	0.0017183366
G044	G087	0.0017183244
G054	G012	0.0017183123
G076	G007	0.0017183044
G020	G043	0.0017182791
G038	G007	0.0017182725
G098	G040	0.0017182493
G026	G051	0.001718207
G062	G027	0.0017182049
G045	G023	0.0017181598
G058	G022	0.0017181537
G039	G087	0.0017181514
G045	G066	0.0017181471
G020	G075	0.001718125
G034	G057	0.0017180784
G024	G030	0.0017180629
G035	G063	0.0017180311
G073	G015	0.0017180251
G001	G040	0.001718009
G080	G010	0.0017179992
G022	G078	0.001717988
G063	G034	0.001717934
G041	G022	0.0017179216
G057	G028	0.0017179113
G049	G027	0.0017178796
G066	G023	0.00171781
G061	G020	0.0017178084
G067	G014	0.0017178077
G066	G070	0.0017177939
G005	G039	0.0017177828
G045	G063	0.0017177794
G014	G023	0.0017177648
G019	G095	0.0017177629
G035	G067	0.0017177624
G018	G051	0.0017177596
G072	G019	0.0017177546
G025	G011	0.0017176446
G077	G018	0.0017175943
G067	G080	0.0017175446
G046	G089	0.001717447
G040	G032	0.0017174443
G088	G081	0.0017173699
G078	G076	0.0017173606
G065	G010	0.0017173412
G030	G040	0.0017173395
G091	G087	0.0017173345
G044	G006	0.0017173213
G048	G077	0.0017172748
G082	G026	0.0017172729
G010	G002	0.0017172584
G043	G040	0.0017172457
G090	G091	0.0017172345
G033	G049	0.0017171749
G033	G090	0.0017171627
G088	G091	0.0017171436
G100	G051	0.0017171319
G084	G091	0.0017171154
G020	G051	0.0017170805
G081	G031	0.0017170437
G058	G006	0.0017170412
G009	G039	0.0017170408
G087	G007	0.0017170402
G053	G072	0.0017170354
G053	G092	0.0017170307
G081	G065	0.0017170215
G040	G091	0.0017169963
G084	G043	0.0017169917
G013	G062	0.0017169634
G052	G005	0.0017169318
G003	G034	0.0017168977
G008	G086	0.0017168887
G100	G096	0.0017168623
G014	G094	0.0017168547
G008	G068	0.0017168354
G065	G026	0.0017168304
G075	G034	0.001716826
G010	G030	0.0017168204
G080	G050	0.0017168118
G096	G006	0.0017167832
G043	G079	0.0017167616
G092	G027	0.001716749
G017	G033	0.0017167409
G083	G080	0.0017167333
G047	G043	0.0017166701
G089	G055	0.0017166687
G014	G043	0.0017166579
G078	G033	0.0017166383
G040	G012	0.0017166246
G049	G087	0.0017166146
G002	G067	0.0017166124
G067	G060	0.0017165698
G091	G049	0.0017165268
G067	G051	0.0017165005
G027	G046	0.0017164858
G025	G094	0.0017164776
G050	G099	0.0017164478
G047	G051	0.0017164379
G075	G037	0.0017164309
G039	G074	0.0017164283
G081	G058	0.0017164104
G077	G005	0.0017164071
G070	G045	0.0017163916
G077	G095	0.0017163825
G092	G037	0.0017163745
G011	G044	0.0017163728
G010	G051	0.0017163642
G054	G025	0.0017163564
G065	G042	0.0017162582
G082	G089	0.0017162265
G050	G094	0.0017162013
G075	G091	0.0017161946
G010	G017	0.0017161377
G047	G064	0.0017161311
G012	G020	0.001716131
G071	G090	0.0017161211
G073	G003	0.0017161072
G009	G047	0.0017160581
G017	G042	0.0017159828
G077	G044	0.0017159728
G081	G045	0.0017159496
G003	G030	0.0017159487
G015	G095	0.0017159452
G096	G031	0.0017159394
G036	G085	0.0017159311
G083	G081	0.0017158943
G046	G019	0.0017158836
G061	G085	0.0017158777
G075	G074	0.0017158643
G071	G037	0.0017158423
G079	G040	0.0017158365
G063	G071	0.0017158013
G092	G042	0.001715781
G083	G036	0.0017157733
G061	G008	0.0017157273
G062	G079	0.0017157105
G039	G046	0.0017156119
G030	G077	0.0017156013
G044	G073	0.0017155886
G022	G059	0.0017155749
G023	G030	0.0017155665
G004	G051	0.001715529
G020	G058	0.0017155133
G063	G070	0.0017155112
G054	G062	0.0017155096
G047	G079	0.001715473
G030	G024	0.0017154516
G020	G018	0.0017154487
G079	G075	0.0017154327
G034	G045	0.0017154269
G061	G019	0.0017154136
G042	G078	0.001715395
G002	G012	0.0017153892
G087	G023	0.0017153686
G010	G079	0.0017153599
G049	G020	0.001715346
G073	G080	0.0017153306
G033	G027	0.00171533
G095	G056	0.0017153252
G031	G088	0.0017153145
G030	G054	0.0017153089
G046	G090	0.001715298
G034	G026	0.0017152537
G013	G097	0.001715249
G062	G016	0.001715232
G008	G046	0.0017152295
G031	G010	0.0017151957
G028	G087	0.0017151693
G069	G006	0.0017151667
G008	G034	0.0017151606
G064	G007	0.0017151333
G033	G055	0.0017151145
G092	G077	0.0017150856
G088	G072	0.0017150766
G017	G055	0.0017150379
G038	G024	0.0017150017
G027	G059	0.0017149627
G033	G074	0.0017149551
G074	G050	0.0017149372
G075	G036	0.001714936
G004	G024	0.0017149166
G089	G013	0.0017148963
G004	G016	0.0017148857
G027	G056	0.0017148771
G045	G086	0.001714772
G061	G081	0.0017147651
G093	G100	0.0017147645
G051	G088	0.0017147439
G063	G003	0.0017147188
G089	G052	0.0017147051
G074	G011	0.0017146827
G096	G081	0.0017146609
G099	G017	0.0017146592
G014	G067	0.0017146538
G077	G066	0.0017146474
G022	G054	0.0017146446
G002	G047	0.0017146406
G041	G049	0.0017145862
G025	G048	0.0017145002
G070	G041	0.0017144987
G071	G095	0.0017144567
G071	G047	0.0017144328
G015	G062	0.0017143624
G055	G053	0.00171436
G065	G047	0.0017143525
G030	G051	0.0017142971
G099	G047	0.0017142963
G015	G054	0.0017142951
G009	G072	0.0017142863
G041	G075	0.0017142534
G073	G057	0.001714251
G021	G050	0.0017142348
G077	G008	0.001714188
G028	G050	0.0017141795
G033	G045	0.0017141659
G033	G034	0.001714141
G089	G094	0.0017141197
G036	G053	0.0017140787
G027	G052	0.0017140516
G073	G089	0.0017140217
G069	G072	0.0017140164
G082	G007	0.0017140092
G062	G066	0.0017139955
G012	G029	0.0017139565
G069	G089	0.0017139491
G033	G095	0.0017139114
G054	G094	0.0017138766
G026	G016	0.001713799
G069	G024	0.0017137695
G095	G020	0.0017137692
G032	G044	0.0017137565
G016	G095	0.0017137311
G062	G038	0.001713697
G007	G080	0.0017136587
G074	G063	0.0017136416
G098	G021	0.0017135539
G054	G014	0.0017135403
G093	G052	0.0017134948
G044	G012	0.0017134843
G033	G057	0.0017134659
G023	G076	0.001713453
G034	G018	0.0017133827
G008	G065	0.0017133721
G048	G001	0.0017133608
G054	G075	0.0017133577
G092	G012	0.0017132648
G093	G081	0.0017132555
G098	G035	0.0017132516
G091	G082	0.0017132255
G083	G074	0.0017132253
G085	G056	0.0017132121
G082	G067	0.0017131917
G075	G096	0.001713178
G037	G024	0.0017131779
G087	G009	0.0017131305
G039	G019	0.001713121
G053	G008	0.001713092
G078	G095	0.0017130418
G048	G087	0.0017130354
G081	G039	0.0017130318
G013	G001	0.0017130316
G007	G066	0.001713009
G033	G070	0.0017130063
G071	G061	0.0017130045
G059	G007	0.0017129912
G009	G044	0.0017129655
G075	G050	0.0017129211
G078	G049	0.0017129194
G063	G035	0.0017129055
G051	G100	0.0017128716
G070	G053	0.0017128618
G066	G079	0.0017128368
G018	G035	0.0017128309
G055	G050	0.001712794
G044	G064	0.0017127879
G039	G096	0.001712777
G096	G013	0.001712766
G068	G051	0.0017127108
G076	G036	0.0017126704
G046	G049	0.0017126702
G085	G007	0.0017126538
G085	G018	0.001712651
G044	G045	0.0017126466
G062	G010	0.0017126373
G082	G069	0.0017126155
G058	G024	0.0017125697
G081	G053	0.0017125695
G024	G035	0.0017124625
G093	G071	0.0017124377
G083	G014	0.0017124318
G018	G026	0.0017124293
G003	G081	0.0017124164
G007	G094	0.001712376
G037	G019	0.0017123574
G091	G020	0.0017123511
G054	G096	0.001712351
G070	G087	0.0017122886
G082	G095	0.0017122683
G044	G035	0.0017122546
G023	G032	0.0017122452
G027	G060	0.0017122173
G018	G025	0.0017122144
G063	G032	0.0017121873
G034	G023	0.001712186
G001	G071	0.0017121773
G085	G052	0.0017120967
G056	G029	0.0017120902
G066	G012	0.00171209
G020	G095	0.001712084
G007	G070	0.0017120764
G074	G053	0.001712075
G097	G068	0.0017120631
G079	G005	0.0017120145
G090	G021	0.001711982
G033	G007	0.0017119382
G099	G040	0.0017119126
G016	G052	0.0017119097
G006	G038	0.0017118955
G070	G004	0.0017118619
G028	G055	0.0017118137
G079	G063	0.0017118058
G089	G010	0.0017117877
G026	G069	0.0017117494
G061	G089	0.0017117333
G069	G091	0.0017116867
G056	G095	0.0017116676
G077	G053	0.0017116325
G035	G015	0.0017116225
G078	G089	0.0017116198
G011	G027	0.0017115152
G048	G068	0.0017115087
G034	G072	0.0017114815
G013	G003	0.0017114395
G028	G036	0.001711349
G062	G033	0.0017113483
G081	G015	0.001711331
G072	G079	0.0017113084
G019	G016	0.0017112514
G072	G025	0.0017112461
G098	G031	0.0017112446
G076	G068	0.0017112142
G009	G003	0.0017111897
G059	G036	0.0017111654
G013	G010	0.0017110953
G086	G027	0.0017110894
G076	G050	0.0017110768
G068	G063	0.0017110491
G090	G025	0.0017110298
G003	G051	0.0017110087
G056	G067	0.001710958
G073	G093	0.0017109435
G077	G064	0.001710931
G097	G023	0.0017109175
G033	G022	0.0017108715
G082	G008	0.0017108398
G047	G019	0.0017108368
G085	G012	0.0017108159
G058	G066	0.0017107987
G100	G061	0.001710794
G010	G036	0.0017107605
G072	G052	0.0017107371
G019	G032	0.0017106844
G019	G097	0.001710665
G087	G065	0.0017106202
G026	G096	0.0017105825
G088	G074	0.0017105696
G004	G045	0.0017105435
G048	G007	0.0017105277
G080	G082	0.001710516
G031	G050	0.0017105076
G070	G046	0.0017104909
G002	G033	0.0017104868
G004	G063	0.0017104596
G099	G057	0.0017104446
G098	G087	0.0017104413
G046	G047	0.0017104317
G042	G093	0.0017104273
G035	G099	0.0017104044
G072	G043	0.0017103845
G028	G082	0.0017103708
G040	G069	0.0017103677
G063	G053	0.0017103619
G090	G075	0.0017102857
G024	G041	0.0017102809
G041	G100	0.0017102594
G032	G089	0.0017102483
G081	G067	0.0017101843
G012	G069	0.0017101375
G042	G058	0.0017101107
G066	G033	0.0017100633
G021	G034	0.0017100526
G058	G034	0.0017100436
G059	G013	0.0017100307
G032	G075	0.0017099472
G084	G081	0.0017099377
G027	G045	0.001709906
G039	G080	0.0017098933
G012	G022	0.0017098843
G097	G055	0.0017098607
G037	G062	0.0017098093
G019	G056	0.0017097968
G074	G080	0.0017097703
G045	G084	0.0017097469
G002	G037	0.0017097177
G094	G029	0.0017097095
G071	G052	0.0017097028
G007	G013	0.0017096911
G081	G019	0.0017096539
G048	G030	0.0017096451
G028	G005	0.0017096394
G009	G061	0.0017096325
G020	G065	0.0017096311
G061	G001	0.0017096057
G056	G025	0.0017095925
G010	G009	0.0017095344
G017	G044	0.0017095181
G058	G035	0.0017095153
G061	G041	0.0017095018
G048	G074	0.0017094816
G028	G051	0.0017094587
G070	G062	0.0017093865
G083	G033	0.0017093329
G064	G003	0.001709323
G024	G045	0.0017093181
G064	G039	0.0017092985
G095	G027	0.0017092869
G066	G011	0.0017092682
G071	G079	0.0017092207
G066	G009	0.001709165
G021	G042	0.0017091495
G030	G026	0.0017091373
G095	G023	0.001709044
G026	G032	0.0017090191
G008	G084	0.0017090137
G025	G027	0.0017089576
G091	G067	0.0017089508
G097	G039	0.0017089492
G032	G096	0.0017088962
G056	G076	0.0017088605
G046	G098	0.0017088552
G027	G021	0.0017088491
G027	G071	0.00170884
G037	G016	0.0017087894
G001	G086	0.0017087739
G047	G050	0.0017087471
G065	G093	0.0017087435
G047	G035	0.0017087249
G089	G072	0.0017087248
G099	G063	0.001708694
G042	G074	0.0017086604
G060	G052	0.0017086486
G029	G026	0.0017086361
G069	G068	0.0017086179
G044	G011	0.0017086068
G049	G061	0.0017085833
G013	G025	0.0017085685
G048	G055	0.0017085581
G028	G017	0.0017085379
G057	G056	0.0017083955
G051	G017	0.0017083623
G099	G002	0.0017083233
G064	G014	0.0017083193
G019	G070	0.001708302
G058	G031	0.0017082427
G054	G039	0.0017081979
G100	G006	0.0017081709
G045	G085	0.0017081622
G028	G093	0.0017081448
G052	G028	0.0017081287
G016	G047	0.0017081231
G006	G032	0.0017080731
G043	G028	0.0017080037
G033	G088	0.001707982
G049	G065	0.0017079787
G056	G038	0.0017079604
G089	G007	0.0017079568
G005	G055	0.0017079539
G034	G097	0.0017079513
G040	G005	0.0017079426
G032	G056	0.0017079397
G027	G083	0.0017079322
G035	G059	0.0017079152
G043	G068	0.0017078967
G065	G054	0.0017078773
G077	G030	0.0017078458
G008	G007	0.0017078293
G051	G061	0.0017078269
G095	G069	0.0017078223
G024	G008	0.0017078015
G010	G095	0.0017077689
G048	G021	0.0017077504
G005	G076	0.0017077473
G086	G048	0.001707735
G031	G014	0.0017077291
G027	G028	0.0017077237
G038	G086	0.0017077159
G066	G039	0.0017076806
G077	G092	0.0017076703
G022	G042	0.0017076696
G003	G008	0.0017076691
G001	G073	0.0017075231
G036	G094	0.0017075035
G088	G055	0.0017074957
G034	G002	0.0017074922
G005	G007	0.0017074866
G074	G009	0.0017074634
G089	G086	0.0017074586
G064	G034	0.0017074313
G011	G048	0.00170741
G099	G069	0.0017074072
G065	G062	0.0017074068
G093	G018	0.0017073904
G049	G008	0.0017073903
G014	G018	0.0017073437
G066	G086	0.0017073231
G098	G051	0.001707296
G019	G013	0.0017072865
G006	G080	0.0017071954
G033	G036	0.0017071919
G097	G063	0.0017071819
G006	G096	0.0017071763
G076	G063	0.0017071727
G042	G095	0.0017071594
G056	G058	0.0017071529
G056	G060	0.0017071288
G046	G095	0.0017071085
G062	G099	0.0017070842
G067	G046	0.0017070523
G056	G022	0.0017070485
G048	G083	0.0017070166
G035	G020	0.0017069936
G072	G012	0.0017069916
G059	G010	0.0017069402
G038	G089	0.0017069217
G017	G027	0.0017069022
G027	G026	0.0017068848
G035	G048	0.001706881
G052	G032	0.0017068619
G024	G062	0.0017068366
G082	G022	0.0017067769
G079	G087	0.0017067749
G024	G039	0.0017067596
G028	G084	0.0017067174
G015	G002	0.0017066696
G039	G024	0.0017066376
G077	G071	0.0017066343
G062	G052	0.0017066275
G098	G020	0.0017066174
G020	G064	0.0017066106
G050	G087	0.0017066064
G075	G042	0.0017065912
G025	G061	0.0017065518
G095	G066	0.0017065366
G082	G029	0.0017065202
G002	G074	0.0017065181
G079	G083	0.0017064393
G068	G025	0.001706431
G079	G090	0.0017063998
G019	G006	0.0017063596
G066	G044	0.0017063512
G083	G071	0.0017063335
G062	G001	0.001706321
G046	G085	0.0017063092
G091	G078	0.0017062839
G097	G089	0.0017061959
G001	G067	0.0017061797
G061	G073	0.0017061578
G015	G064	0.0017061355
G040	G065	0.0017061346
G082	G075	0.0017061308
G084	G067	0.0017060648
G053	G055	0.0017060596
G005	G084	0.0017060508
G063	G066	0.0017060196
G071	G017	0.001706016
G013	G056	0.0017059923
G065	G023	0.0017059878
G070	G007	0.0017059563
G049	G083	0.0017059499
G095	G012	0.0017059073
G027	G063	0.0017059041
G024	G019	0.0017059017
G095	G006	0.0017058982
G059	G071	0.0017058899
G029	G094	0.0017058348
G095	G025	0.0017057918
G073	G029	0.0017057909
G068	G031	0.0017057707
G065	G043	0.0017057616
G017	G039	0.0017057612
G053	G029	0.0017056903
G062	G019	0.0017056754
G028	G076	0.0017056329
G047	G012	0.0017056299
G098	G074	0.0017056203
G045	G049	0.0017055938
G086	G025	0.0017055898
G095	G024	0.001705571
G038	G054	0.0017055656
G024	G046	0.001705558
G055	G051	0.0017055484
G023	G062	0.0017055426
G063	G023	0.0017055395
G050	G088	0.0017055094
G064	G084	0.0017054626
G019	G058	0.0017054606
G039	G084	0.0017054062
G086	G024	0.001705396
G058	G055	0.001705378
G048	G070	0.001705343
G100	G062	0.0017052873
G041	G087	0.0017052634
G067	G093	0.0017052544
G043	G031	0.0017052355
G096	G017	0.0017052238
G062	G020	0.001705155
G022	G049	0.0017051202
G070	G029	0.0017050208
G039	G092	0.0017050086
G022	G076	0.0017049442
G027	G048	0.0017049417
G034	G092	0.0017049183
G072	G042	0.0017049063
G099	G089	0.0017049008
G070	G091	0.0017048661
G073	G096	0.0017048591
G033	G039	0.0017048578
G022	G097	0.0017048054
G079	G100	0.0017047877
G012	G037	0.0017047789
G074	G043	0.0017047537
G088	G073	0.0017047465
G075	G040	0.001704715
G069	G067	0.0017047012
G015	G011	0.0017046985
G002	G044	0.0017046948
G002	G016	0.0017046399
G084	G027	0.0017046335
G059	G044	0.0017046321
G043	G082	0.0017045806
G022	G063	0.0017045792
G070	G015	0.0017045687
G010	G091	0.0017045649
G060	G030	0.0017045315
G001	G022	0.0017045204
G076	G098	0.0017045059
G060	G041	0.0017044436
G084	G078	0.0017043451
G074	G021	0.0017043387
G011	G061	0.0017043038
G020	G008	0.0017042469
G004	G080	0.00170424
G027	G004	0.0017041701
G090	G048	0.0017041588
G085	G042	0.0017041495
G041	G001	0.0017041052
G041	G092	0.001704096
G072	G065	0.0017040398
G070	G016	0.0017039842
G086	G092	0.0017039428
G031	G033	0.0017039364
G003	G084	0.0017039103
G067	G052	0.0017039074
G058	G089	0.0017039031
G075	G039	0.0017038959
G004	G044	0.0017038832
G055	G049	0.0017038769
G001	G028	0.0017038565
G003	G014	0.0017038482
G009	G092	0.0017038318
G091	G014	0.001703829
G041	G051	0.0017038085
G060	G050	0.0017037609
G048	G098	0.0017037481
G032	G091	0.0017037477
G067	G092	0.0017037435
G067	G038	0.0017037422
G048	G096	0.0017037323
G014	G046	0.0017037245
G003	G015	0.0017037119
G095	G088	0.0017037055
G034	G005	0.0017037039
G049	G073	0.0017036783
G003	G056	0.0017036769
G073	G012	0.001703653
G040	G001	0.0017036442
G049	G041	0.0017036258
G065	G077	0.0017036215
G030	G010	0.0017036025
G086	G053	0.0017035435
G063	G021	0.0017035406
G066	G003	0.0017035379
G087	G016	0.0017035342
G004	G038	0.0017034791
G027	G079	0.0017034762
G063	G062	0.0017034607
G026	G010	0.0017034493
G032	G081	0.0017034486
G049	G089	0.0017034258
G073	G069	0.001703399
G026	G078	0.0017033436
G006	G081	0.0017033268
G063	G082	0.0017033125
G072	G015	0.0017032636
G035	G056	0.0017032631
G094	G012	0.001703237
G075	G055	0.0017032198
G028	G098	0.0017032018
G055	G017	0.0017031903
G050	G092	0.00170316
G021	G082	0.001703151
G078	G048	0.0017031385
G023	G013	0.00170311
G083	G075	0.0017031
G054	G034	0.0017030842
G088	G020	0.0017030376
G001	G053	0.00170301
G088	G024	0.001703001
G073	G052	0.0017029549
G059	G058	0.0017029296
G019	G075	0.0017029286
G100	G086	0.0017028952
G009	G079	0.0017028942
G040	G033	0.0017028933
G066	G063	0.0017028877
G012	G063	0.001702834
G019	G008	0.0017027933
G008	G057	0.0017027362
G054	G048	0.0017027232
G053	G093	0.0017026888
G011	G013	0.001702649
G045	G013	0.0017026366
